0,001;0
0,011;0,031
0,021;0,034
0,031;0,043
0,041;0,054
0,051;0,067
0,061;0,079
0,071;0,094
0,081;0,108
0,091;0,119
0,101;0,135
0,111;0,149
0,121;0,164
0,131;0,178
0,141;0,191
0,151;0,202
0,161;0,217
0,171;0,23
0,181;0,243
0,191;0,255
0,201;0,272
0,211;0,283
0,221;0,302
0,231;0,313
0,241;0,324
0,251;0,214
0,261;0,036
0,271;0,007
0,281;0,001
0,291;0,001
0,301;0,004
0,321;0,002
0,331;0,004
0,341;0,004
0,351;0,003
0,361;0,002
0,371;0,005
0,381;0,003
0,391;0,002
0,401;0,004
0,421;0,002
0,431;0,005
0,441;0,003
0,451;0,003
0,461;0,003
0,471;0,005
0,481;0,002
0,491;0,003
0,501;0,004
0,511;0,005
0,521;0,001
0,531;0,006
0,541;0,003
0,551;0,003
0,561;0,004
0,571;0,004
0,581;0,002
0,591;0,004
0,601;0,004
0,611;0,004
0,621;0,002
0,631;0,006
0,641;0,004
0,651;0,002
0,661;0,004
0,671;0,004
0,681;0,002
0,691;0,005
0,701;0,003
0,711;0,003
0,721;0,003
0,731;0,005
0,741;0,003
0,751;0,002
0,761;0,004
0,771;0,004
0,781;0,002
0,791;0,005
0,801;0,003
0,811;0,002
0,821;0,004
0,831;0,004
0,841;0,002
0,851;0,003
0,861;0,004
0,871;0,004
0,881;0,001
0,891;0,005
0,901;0,004
0,911;0,002
0,921;0,005
0,931;0,004
0,941;0,003
0,951;0,004
0,961;0,004
0,971;0,003
0,981;0,003
0,991;0,005
1,001;0,004
1,011;0,002
1,021;0,006
1,031;0,004
1,041;0,002
1,051;0,004
1,061;0,004
1,071;0,002
1,081;0,004
1,091;0,004
1,101;0,004
1,111;0,002
1,121;0,006
1,131;0,003
1,141;0,002
1,151;0,005
1,171;0,002
1,181;0,005
1,191;0,003
1,201;0,004
1,211;0,003
1,221;0,005
1,231;0,002
1,241;0,003
1,251;0,005
1,271;0,001
1,281;0,006
1,291;0,003
1,301;0,003
1,311;0,004
1,321;0,004
1,331;0,002
1,341;0,004
1,351;0,004
1,361;0,004
1,371;0,002
1,381;0,006
1,391;0,004
1,401;0,002
1,411;0,004
1,421;0,004
1,431;0,002
1,441;0,005
1,451;0,003
1,461;0,003
1,471;0,003
1,481;0,005
1,491;0,003
1,501;0,002
1,511;0,005
1,521;0,004
1,531;0,002
1,541;0,005
1,551;0,003
1,561;0,002
1,571;0,004
1,581;0,004
1,591;0,002
1,601;0,003
1,611;0,005
1,621;0,004
1,631;0,001
1,641;0,005
1,651;0,004
1,661;0,002
1,671;0,004
1,681;0,003
1,691;0,002
1,701;0,004
1,711;0,004
1,721;0,003
1,731;0,004
1,741;0,004
1,751;0,004
1,761;0,002
1,771;0,005
1,781;0,004
1,791;0,003
1,801;0,004
1,811;0,003
1,821;0,002
1,831;0,005
1,841;0,005
1,851;0,004
1,861;0,003
1,871;0,006
1,881;0,004
1,891;0,003
1,901;0,006
1,911;0,006
1,921;0,004
1,931;0,008
1,941;0,006
1,951;0,007
1,961;0,006
1,971;0,009
1,981;0,006
1,991;0,007
2,001;0,009
2,011;0,009
2,021;0,006
2,031;0,011
2,041;0,009
2,061;0,009
2,071;0,009
2,081;0,007
2,091;0,01
2,111;0,01
2,121;0,008
2,131;0,013
2,141;0,01
2,151;0,01
2,161;0,012
2,171;0,012
2,181;0,01
2,191;0,014
2,201;0,012
2,211;0,013
2,221;0,013
2,231;0,015
2,241;0,012
2,251;0,013
2,261;0,016
2,271;0,017
2,281;0,014
2,291;0,018
2,301;0,016
2,311;0,015
2,321;0,016
2,331;0,017
2,341;0,017
2,351;0,019
2,361;0,02
2,371;0,02
2,381;0,017
2,391;0,021
2,401;0,02
2,411;0,018
2,421;0,022
2,431;0,021
2,441;0,02
2,451;0,022
2,461;0,023
2,471;0,021
2,481;0,021
2,491;0,023
2,501;0,022
2,511;0,02
2,521;0,024
2,531;0,023
2,541;0,02
2,551;0,022
2,561;0,022
2,571;0,021
2,581;0,023
2,591;0,023
2,601;0,022
2,611;0,021
2,621;0,024
2,631;0,022
2,641;0,02
2,651;0,023
2,661;0,024
2,671;0,02
2,681;0,024
2,691;0,022
2,701;0,022
2,711;0,022
2,721;0,024
2,731;0,021
2,741;0,021
2,751;0,024
2,761;0,024
2,771;0,02
2,781;0,025
2,791;0,023
2,801;0,022
2,811;0,024
2,821;0,025
2,831;0,022
2,841;0,024
2,851;0,022
2,861;0,022
2,871;0,019
2,881;0,025
2,891;0,023
2,901;0,022
2,911;0,023
2,921;0,024
2,931;0,021
2,941;0,024
2,951;0,021
2,961;0,021
2,971;0,02
2,981;0,024
2,991;0,021
3,001;0,021
3,011;0,024
3,021;0,024
3,031;0,02
3,041;0,024
3,051;0,021
3,061;0,021
3,071;0,022
3,081;0,022
3,091;0,02
3,101;0,021
3,111;0,022
3,131;0,021
3,141;0,025
3,151;0,023
3,161;0,022
3,171;0,023
3,181;0,022
3,191;0,021
3,201;0,022
3,211;0,022
3,221;0,021
3,231;0,022
3,241;0,024
3,251;0,023
3,261;0,022
3,271;0,026
3,281;0,024
3,291;0,02
3,301;0,022
3,321;0,02
3,331;0,023
3,341;0,021
3,351;0,021
3,361;0,021
3,371;0,025
3,381;0,022
3,391;0,021
3,401;0,023
3,411;0,021
3,421;0,018
3,431;0,022
3,441;0,02
3,451;0,02
3,461;0,022
3,471;0,024
3,481;0,021
3,491;0,022
3,501;0,023
3,511;0,023
3,521;0,019
3,531;0,024
3,541;0,02
3,551;0,021
3,561;0,022
3,571;0,022
3,581;0,02
3,591;0,023
3,601;0,023
3,611;0,023
3,621;0,021
3,631;0,024
3,641;0,021
3,651;0,02
3,661;0,021
3,671;0,022
3,681;0,02
3,691;0,023
3,701;0,021
3,711;0,021
3,721;0,02
3,731;0,024
3,741;0,022
3,751;0,021
3,761;0,023
3,771;0,023
3,781;0,019
3,791;0,024
3,801;0,021
3,811;0,021
3,821;0,022
3,831;0,023
3,841;0,021
3,851;0,023
3,861;0,024
3,871;0,022
3,881;0,018
3,891;0,021
3,901;0,02
3,911;0,019
3,921;0,022
3,931;0,021
3,941;0,019
3,951;0,022
3,961;0,021
3,971;0,021
3,981;0,021
3,991;0,023
4,001;0,021
4,011;0,019
4,021;0,022
4,031;0,021
4,041;0,02
4,051;0,023
4,061;0,022
4,071;0,021
4,081;0,022
4,091;0,022
4,101;0,021
4,111;0,02
4,121;0,024
4,131;0,022
4,141;0,02
4,151;0,023
4,161;0,024
4,171;0,02
4,181;0,022
4,191;0,02
4,201;0,021
4,211;0,021
4,221;0,022
4,231;0,02
4,241;0,022
4,251;0,023
4,261;0,023
4,271;0,019
4,281;0,024
4,291;0,02
4,301;0,022
4,311;0,022
4,321;0,023
4,331;0,021
4,341;0,024
4,351;0,023
4,361;0,022
4,371;0,02
4,381;0,025
4,391;0,023
4,401;0,022
4,411;0,021
4,421;0,021
4,431;0,019
4,441;0,022
4,451;0,021
4,461;0,022
4,471;0,021
4,481;0,024
4,491;0,02
4,511;0,023
4,531;0,019
4,541;0,023
4,551;0,022
4,561;0,022
4,571;0,023
4,581;0,023
4,591;0,021
4,601;0,022
4,611;0,023
4,621;0,021
4,631;0,018
4,641;0,022
4,651;0,022
4,661;0,019
4,671;0,022
4,681;0,021
4,691;0,02
4,701;0,021
4,711;0,021
4,721;0,02
4,731;0,02
4,741;0,022
4,751;0,022
4,761;0,02
4,771;0,024
4,781;0,023
4,791;0,02
4,801;0,022
4,811;0,022
4,821;0,02
4,831;0,022
4,841;0,023
4,851;0,022
4,861;0,021
4,871;0,024
4,881;0,023
4,891;0,021
4,901;0,023
4,911;0,022
4,921;0,02
4,931;0,024
4,941;0,023
4,951;0,023
4,961;0,021
4,971;0,024
4,981;0,019
5,001;0,021
5,011;0,02
5,021;0,017
5,031;0,021
5,041;0,019
5,051;0,019
5,061;0,02
5,071;0,02
5,081;0,018
5,091;0,021
5,101;0,02
5,111;0,02
5,121;0,018
5,131;0,023
5,141;0,02
5,151;0,019
5,161;0,02
5,181;0,018
5,191;0,022
5,201;0,019
5,211;0,019
5,221;0,019
5,231;0,021
5,241;0,019
5,251;0,02
5,261;0,022
5,271;0,021
5,281;0,019
5,291;0,022
5,301;0,02
5,311;0,02
5,321;0,021
5,331;0,021
5,341;0,019
5,351;0,021
5,361;0,022
5,371;0,02
5,381;0,018
5,391;0,023
5,401;0,021
5,411;0,019
5,421;0,02
5,431;0,019
5,441;0,018
5,451;0,02
5,461;0,02
5,471;0,019
5,481;0,02
5,491;0,022
5,501;0,021
5,511;0,018
5,521;0,023
5,531;0,021
5,541;0,02
5,551;0,022
5,561;0,021
5,571;0,02
5,581;0,023
5,591;0,022
5,601;0,021
5,611;0,02
5,621;0,024
5,631;0,022
5,641;0,02
5,651;0,022
5,661;0,022
5,671;0,019
5,681;0,022
5,691;0,02
5,701;0,02
5,711;0,02
5,721;0,022
5,731;0,019
5,741;0,021
5,751;0,022
5,761;0,022
5,771;0,018
5,781;0,024
5,791;0,021
5,801;0,022
5,811;0,023
5,821;0,023
5,831;0,02
5,841;0,022
5,851;0,022
5,871;0,019
5,881;0,024
5,891;0,022
5,901;0,02
5,911;0,022
5,921;0,022
5,931;0,017
5,941;0,021
5,951;0,02
5,961;0,02
5,971;0,021
5,981;0,024
5,991;0,02
6,001;0,02
6,011;0,022
6,021;0,022
6,031;0,019
6,041;0,023
6,051;0,021
6,061;0,02
6,071;0,022
6,081;0,021
6,091;0,02
6,101;0,022
6,111;0,023
6,121;0,022
6,131;0,02
6,141;0,024
6,151;0,021
6,161;0,018
6,171;0,022
6,181;0,021
6,191;0,02
6,201;0,021
6,211;0,021
6,221;0,02
6,231;0,02
6,241;0,023
6,251;0,022
6,261;0,02
6,271;0,024
6,281;0,023
6,291;0,021
6,301;0,022
6,311;0,021
6,321;0,02
6,331;0,023
6,341;0,022
6,351;0,022
6,361;0,02
6,371;0,022
6,381;0,02
6,391;0,018
6,401;0,022
6,411;0,022
6,421;0,019
6,431;0,023
6,441;0,021
6,451;0,021
6,461;0,021
6,471;0,024
6,481;0,022
6,491;0,021
6,501;0,022
6,511;0,024
6,521;0,019
6,531;0,024
6,541;0,021
6,561;0,022
6,571;0,023
6,581;0,02
6,591;0,023
6,601;0,023
6,611;0,022
6,621;0,02
6,631;0,024
6,641;0,022
6,651;0,021
6,661;0,022
6,671;0,023
6,681;0,02
6,691;0,024
6,701;0,021
6,711;0,022
6,721;0,021
6,731;0,024
6,741;0,022
6,751;0,022
6,761;0,023
6,771;0,024
6,781;0,021
6,791;0,024
6,801;0,021
6,811;0,02
6,821;0,023
6,831;0,023
6,841;0,021
6,851;0,022
6,861;0,021
6,871;0,02
6,881;0,018
6,891;0,024
6,901;0,023
6,911;0,02
6,921;0,023
6,931;0,022
6,941;0,02
6,951;0,021
6,961;0,022
6,971;0,019
6,981;0,02
6,991;0,022
7,001;0,022
7,011;0,02
7,021;0,024
7,031;0,022
7,041;0,021
7,051;0,023
7,061;0,022
7,071;0,02
7,081;0,022
7,091;0,023
7,101;0,022
7,111;0,021
7,121;0,024
7,131;0,022
7,141;0,02
7,151;0,023
7,161;0,024
7,171;0,019
7,181;0,022
7,191;0,022
7,201;0,022
7,211;0,022
7,221;0,024
7,231;0,021
7,241;0,02
7,251;0,022
7,261;0,023
7,271;0,019
7,281;0,024
7,291;0,021
7,301;0,021
7,311;0,022
7,321;0,022
7,331;0,02
7,341;0,023
7,351;0,023
7,361;0,023
7,371;0,021
7,381;0,026
7,391;0,022
7,401;0,02
7,411;0,023
7,421;0,024
7,431;0,021
7,441;0,024
7,451;0,022
7,461;0,022
7,471;0,022
7,481;0,026
7,491;0,022
7,501;0,019
7,511;0,022
7,521;0,021
7,531;0,018
7,541;0,023
7,551;0,021
7,561;0,021
7,571;0,022
7,581;0,022
7,591;0,02
7,601;0,022
7,611;0,023
7,621;0,022
7,631;0,019
7,641;0,022
7,651;0,02
7,661;0,018
7,671;0,021
7,681;0,019
7,691;0,016
7,701;0,017
7,711;0,009
7,721;0,004
7,731;0,004
7,741;0,006
7,751;0,005
7,761;0,002
7,771;0,006
7,781;0,004
7,791;0,003
7,801;0,004
7,811;0,004
7,821;0,002
7,831;0,004
7,841;0,004
7,861;0,002
7,871;0,006
7,881;0,004
7,891;0,002
7,901;0,005
7,921;0,002
7,931;0,005
7,941;0,003
7,951;0,004
7,961;0,004
7,971;0,005
7,981;0,002
7,991;0,003
8,001;0,004
8,011;0,005
8,021;0,002
8,031;0,006
8,041;0,003
8,061;0,004
8,071;0,004
8,081;0,002
8,091;0,004
8,101;0,004
8,111;0,004
8,121;0,002
8,131;0,006
8,141;0,004
8,151;0,002
8,161;0,004
8,171;0,004
8,181;0,002
8,191;0,005
8,201;0,003
8,221;0,002
8,231;0,005
8,241;0,003
8,251;0,002
8,261;0,005
8,271;0,005
8,281;0,001
8,291;0,005
8,301;0,003
8,311;0,002
8,321;0,004
8,331;0,004
8,341;0,002
8,351;0,003
8,361;0,004
8,371;0,004
8,381;0,002
8,391;0,005
8,401;0,004
8,411;0,002
8,421;0,004
8,431;0,004
8,441;0,003
8,451;0,004
8,461;0,004
8,471;0,003
8,481;0,003
8,491;0,004
8,501;0,004
8,511;0,001
8,521;0,006
8,531;0,004
8,541;0,002
8,551;0,005
8,561;0,004
8,571;0,002
8,581;0,004
8,591;0,004
8,601;0,004
8,611;0,002
8,621;0,006
8,631;0,004
8,641;0,002
8,651;0,004
8,661;0,005
8,671;0,002
8,681;0,005
8,691;0,003
8,701;0,004
8,711;0,003
8,721;0,005
8,731;0,002
8,741;0,003
8,751;0,005
8,761;0,005
8,771;0,001
8,781;0,006
8,791;0,003
8,801;0,003
8,811;0,004
8,821;0,004
8,831;0,002
8,841;0,004
8,851;0,004
8,861;0,004
8,871;0,001
8,881;0,006
8,891;0,004
8,901;0,002
8,911;0,004
8,921;0,004
8,931;0,002
8,941;0,006
8,951;0,003
8,961;0,003
8,971;0,003
8,981;0,005
8,991;0,003
9,001;0,002
9,011;0,005
9,021;0,004
9,031;0,002
9,041;0,005
9,051;0,003
9,061;0,002
9,071;0,004
9,081;0,004
9,091;0,003
9,101;0,003
9,111;0,005
9,121;0,004
9,131;0,002
9,141;0,005
9,151;0,004
9,161;0,002
9,171;0,005
9,181;0,004
9,191;0,003
9,201;0,004
9,211;0,004
9,221;0,003
9,231;0,003
9,241;0,005
9,251;0,004
9,261;0,002
9,271;0,006
9,281;0,004
9,291;0,002
9,301;0,004
9,311;0,004
9,321;0,002
9,331;0,005
9,341;0,004
9,351;0,004
9,361;0,003
9,371;0,007
9,381;0,004
9,391;0,003
9,401;0,006
9,411;0,006
9,421;0,004
9,431;0,008
9,441;0,006
9,451;0,007
9,461;0,006
9,471;0,009
9,481;0,006
9,491;0,007
9,501;0,008
9,511;0,009
9,521;0,005
9,531;0,01
9,541;0,008
9,551;0,008
9,561;0,008
9,571;0,009
9,581;0,007
9,591;0,01
9,601;0,01
9,611;0,01
9,621;0,007
9,631;0,012
9,641;0,01
9,651;0,01
9,661;0,012
9,671;0,012
9,681;0,011
9,691;0,014
9,701;0,012
9,711;0,012
9,721;0,012
9,731;0,015
9,741;0,013
9,761;0,016
9,771;0,016
9,781;0,012
9,791;0,016
9,801;0,016
9,821;0,018
9,831;0,018
9,841;0,016
9,851;0,017
9,861;0,018
9,871;0,018
9,881;0,016
9,891;0,02
9,901;0,02
9,911;0,019
9,921;0,021
9,931;0,02
9,941;0,02
9,951;0,021
9,961;0,02
9,971;0,02
9,981;0,021
9,991;0,022
10,001;0,021
10,011;0,019
10,021;0,023
10,031;0,023
10,041;0,021
10,051;0,022
10,061;0,021
10,071;0,02
10,081;0,022
10,091;0,022
10,101;0,021
10,111;0,021
10,121;0,024
10,131;0,023
10,141;0,022
10,151;0,025
10,161;0,024
10,171;0,019
10,181;0,022
10,191;0,02
10,201;0,022
10,211;0,021
10,221;0,024
10,231;0,023
10,241;0,025
10,251;0,025
10,261;0,024
10,271;0,02
10,281;0,024
10,291;0,021
10,311;0,021
10,321;0,022
10,331;0,021
10,341;0,024
10,351;0,024
10,361;0,023
10,371;0,021
10,381;0,026
10,391;0,022
10,401;0,02
10,411;0,022
10,421;0,022
10,431;0,02
10,441;0,023
10,451;0,022
10,461;0,023
10,471;0,022
10,481;0,024
10,491;0,021
10,501;0,02
10,511;0,022
10,521;0,022
10,531;0,018
10,541;0,022
10,551;0,021
10,571;0,022
10,581;0,023
10,591;0,022
10,601;0,023
10,611;0,022
10,621;0,022
10,631;0,019
10,641;0,022
10,651;0,02
10,661;0,019
10,671;0,022
10,681;0,022
10,691;0,021
10,701;0,022
10,711;0,023
10,721;0,021
10,731;0,021
10,741;0,022
10,751;0,021
10,761;0,017
10,771;0,022
10,781;0,021
10,791;0,02
10,801;0,022
10,811;0,022
10,821;0,021
10,831;0,023
10,841;0,023
10,851;0,022
10,861;0,02
10,871;0,022
10,881;0,02
10,891;0,019
10,901;0,021
10,911;0,021
10,921;0,019
10,931;0,022
10,941;0,021
10,951;0,021
10,961;0,02
10,971;0,021
10,981;0,017
10,991;0,019
11,001;0,021
11,011;0,022
11,021;0,018
11,031;0,022
11,041;0,02
11,051;0,02
11,061;0,021
11,071;0,022
11,081;0,019
11,091;0,021
11,101;0,021
11,111;0,021
11,121;0,019
11,131;0,024
11,141;0,022
11,151;0,021
11,161;0,021
11,181;0,019
11,191;0,021
11,201;0,019
11,211;0,019
11,221;0,018
11,231;0,022
11,241;0,019
11,251;0,019
11,261;0,021
11,271;0,021
11,281;0,018
11,291;0,021
11,301;0,02
11,311;0,02
11,321;0,021
11,331;0,021
11,341;0,019
11,351;0,02
11,361;0,02
11,371;0,02
11,381;0,018
11,391;0,021
11,401;0,019
11,411;0,017
11,421;0,02
11,431;0,02
11,441;0,019
11,451;0,02
11,461;0,02
11,471;0,02
11,491;0,022
11,501;0,021
11,511;0,019
11,521;0,022
11,531;0,021
11,541;0,02
11,551;0,021
11,571;0,02
11,581;0,022
11,591;0,022
11,601;0,021
11,611;0,02
11,621;0,023
11,631;0,022
11,641;0,02
11,651;0,023
11,661;0,023
11,671;0,02
11,681;0,023
11,691;0,019
11,701;0,02
11,711;0,02
11,721;0,022
11,731;0,018
11,741;0,02
11,751;0,022
11,761;0,021
11,771;0,017
11,781;0,022
11,791;0,019
11,801;0,02
11,811;0,02
11,821;0,019
11,831;0,018
11,841;0,02
11,851;0,02
11,861;0,02
11,871;0,018
11,881;0,024
11,891;0,021
11,901;0,02
11,911;0,021
11,921;0,021
11,931;0,019
11,941;0,021
11,951;0,019
11,961;0,02
11,971;0,02
11,981;0,023
11,991;0,02
12,001;0,02
12,011;0,022
12,021;0,021
12,031;0,018
12,041;0,022
12,051;0,02
12,061;0,019
12,071;0,02
12,081;0,02
12,091;0,019
12,101;0,02
12,111;0,02
12,121;0,02
12,131;0,018
12,141;0,021
12,151;0,021
12,161;0,019
12,171;0,02
12,181;0,019
12,191;0,019
12,201;0,02
12,221;0,02
12,231;0,023
12,241;0,023
12,251;0,022
12,261;0,018
12,271;0,021
12,281;0,02
12,291;0,02
12,301;0,021
12,311;0,02
12,321;0,019
12,331;0,022
12,341;0,021
12,351;0,021
12,361;0,022
12,371;0,024
12,381;0,02
12,391;0,018
12,401;0,02
12,411;0,022
12,421;0,019
12,431;0,023
12,441;0,021
12,451;0,022
12,461;0,021
12,471;0,022
12,481;0,019
12,491;0,021
12,501;0,022
12,511;0,022
12,521;0,018
12,531;0,024
12,541;0,022
12,551;0,022
12,561;0,022
12,571;0,022
12,581;0,02
12,591;0,022
12,601;0,02
12,611;0,019
12,621;0,017
12,631;0,023
12,641;0,02
12,651;0,019
12,661;0,02
12,671;0,021
12,681;0,018
12,691;0,022
12,701;0,02
12,711;0,02
12,721;0,02
12,731;0,023
12,741;0,021
12,751;0,02
12,761;0,022
12,771;0,023
12,781;0,02
12,791;0,022
12,801;0,02
12,811;0,019
12,821;0,021
12,831;0,02
12,841;0,019
12,851;0,021
12,861;0,021
12,871;0,02
12,881;0,018
12,891;0,022
12,901;0,02
12,911;0,018
12,921;0,021
12,931;0,021
12,941;0,019
12,951;0,021
12,961;0,021
12,971;0,019
12,981;0,019
12,991;0,022
13,001;0,022
13,011;0,019
13,021;0,021
13,031;0,019
13,041;0,018
13,051;0,021
13,061;0,021
13,071;0,019
13,081;0,022
13,091;0,02
13,101;0,02
13,111;0,019
13,121;0,023
13,131;0,021
13,141;0,019
13,151;0,022
13,161;0,022
13,171;0,019
13,181;0,023
13,191;0,02
13,201;0,022
13,211;0,022
13,221;0,024
13,231;0,02
13,241;0,021
13,251;0,02
13,261;0,02
13,271;0,016
13,281;0,021
13,291;0,019
13,301;0,019
13,311;0,019
13,321;0,019
13,331;0,021
13,341;0,025
13,351;0,024
13,361;0,023
13,371;0,019
13,381;0,023
13,391;0,02
13,401;0,019
13,411;0,02
13,421;0,021
13,431;0,019
13,441;0,022
13,451;0,021
13,461;0,021
13,471;0,02
13,481;0,023
13,491;0,02
13,501;0,02
13,511;0,021
13,521;0,022
13,531;0,019
13,541;0,02
13,551;0,02
13,561;0,019
13,571;0,02
13,581;0,022
13,591;0,019
13,601;0,02
13,611;0,02
13,621;0,019
13,631;0,017
13,641;0,021
13,651;0,02
13,661;0,018
13,671;0,021
13,681;0,02
13,691;0,019
13,701;0,021
13,711;0,02
13,721;0,019
13,731;0,021
13,741;0,023
13,751;0,022
13,761;0,02
13,771;0,023
13,781;0,021
13,791;0,018
13,801;0,021
13,811;0,021
13,821;0,019
13,831;0,022
13,841;0,021
13,851;0,021
13,861;0,02
13,871;0,024
13,881;0,022
13,891;0,019
13,901;0,021
13,911;0,022
13,921;0,018
13,931;0,022
13,941;0,02
13,951;0,021
13,961;0,021
13,971;0,022
13,981;0,019
13,991;0,02
14,001;0,022
14,011;0,022
14,021;0,018
14,031;0,023
14,041;0,019
14,051;0,018
14,061;0,019
14,071;0,02
14,081;0,019
14,091;0,022
14,101;0,022
14,121;0,02
14,131;0,023
14,141;0,02
14,151;0,019
14,161;0,02
14,171;0,02
14,181;0,018
14,191;0,022
14,201;0,019
14,211;0,02
14,221;0,019
14,231;0,021
14,241;0,02
14,251;0,019
14,261;0,022
14,271;0,022
14,281;0,018
14,291;0,021
14,301;0,02
14,311;0,02
14,321;0,021
14,331;0,022
14,341;0,02
14,351;0,022
14,361;0,021
14,371;0,02
14,381;0,018
14,391;0,022
14,401;0,021
14,411;0,02
14,421;0,022
14,431;0,02
14,441;0,019
14,451;0,021
14,471;0,02
14,481;0,02
14,491;0,022
14,501;0,022
14,511;0,019
14,521;0,023
14,531;0,021
14,541;0,019
14,551;0,021
14,561;0,021
14,571;0,019
14,581;0,021
14,591;0,021
14,601;0,02
14,611;0,02
14,621;0,023
14,631;0,021
14,641;0,019
14,651;0,021
14,661;0,021
14,671;0,018
14,681;0,022
14,691;0,02
14,701;0,02
14,711;0,02
14,721;0,023
14,731;0,02
14,741;0,021
14,751;0,021
14,761;0,02
14,771;0,017
14,781;0,022
14,791;0,019
14,801;0,02
14,811;0,02
14,821;0,021
14,831;0,019
14,841;0,022
14,851;0,02
14,861;0,019
14,871;0,017
14,881;0,022
14,891;0,021
14,901;0,019
14,911;0,02
14,921;0,021
14,931;0,018
14,941;0,021
14,951;0,02
14,961;0,021
14,981;0,023
14,991;0,021
15,001;0,019
15,011;0,021
15,021;0,021
15,031;0,018
15,041;0,022
15,051;0,02
15,061;0,02
15,071;0,02
15,081;0,021
15,091;0,02
15,101;0,02
15,111;0,022
15,131;0,019
15,141;0,021
15,151;0,02
15,161;0,018
15,171;0,019
15,181;0,018
15,191;0,017
15,201;0,018
15,211;0,018
15,221;0,014
15,231;0,006
15,241;0,005
15,251;0,005
15,261;0,002
15,271;0,006
15,281;0,004
15,291;0,003
15,301;0,004
15,311;0,004
15,321;0,003
15,331;0,007
15,341;0,004
15,351;0,004
15,361;0,002
15,371;0,006
15,381;0,003
15,391;0,002
15,401;0,005
15,421;0,002
15,431;0,005
15,441;0,003
15,451;0,004
15,461;0,003
15,471;0,005
15,481;0,003
15,491;0,003
15,501;0,004
15,511;0,005
15,521;0,002
15,531;0,005
15,541;0,003
15,551;0,004
15,561;0,004
15,571;0,004
15,581;0,003
15,591;0,004
15,601;0,003
15,611;0,004
15,621;0,001
15,631;0,006
15,641;0,004
15,651;0,003
15,661;0,004
15,671;0,004
15,681;0,002
15,691;0,005
15,701;0,003
15,711;0,004
15,721;0,003
15,731;0,005
15,741;0,003
15,751;0,002
15,761;0,004
15,771;0,004
15,781;0,002
15,791;0,005
15,801;0,003
15,811;0,003
15,821;0,004
15,831;0,004
15,841;0,002
15,851;0,003
15,861;0,005
15,871;0,004
15,881;0,002
15,891;0,005
15,901;0,004
15,911;0,002
15,921;0,004
15,931;0,003
15,941;0,003
15,951;0,004
15,961;0,004
15,971;0,003
15,981;0,003
15,991;0,004
16,001;0,004
16,011;0,001
16,021;0,006
16,031;0,004
16,041;0,002
16,051;0,004
16,061;0,004
16,071;0,002
16,081;0,004
16,091;0,004
16,101;0,004
16,111;0,002
16,121;0,006
16,131;0,003
16,141;0,002
16,151;0,004
16,161;0,005
16,171;0,001
16,181;0,005
16,191;0,003
16,201;0,004
16,211;0,003
16,221;0,006
16,231;0,003
16,251;0,004
16,261;0,005
16,271;0,002
16,281;0,006
16,291;0,003
16,301;0,003
16,311;0,004
16,321;0,004
16,331;0,002
16,341;0,004
16,351;0,004
16,361;0,004
16,371;0,001
16,381;0,006
16,391;0,004
16,401;0,002
16,411;0,004
16,421;0,004
16,431;0,002
16,441;0,005
16,451;0,003
16,461;0,003
16,471;0,002
16,481;0,005
16,491;0,003
16,501;0,002
16,511;0,005
16,521;0,005
16,531;0,001
16,541;0,005
16,551;0,003
16,561;0,003
16,571;0,004
16,591;0,003
16,601;0,003
16,611;0,005
16,621;0,004
16,631;0,002
16,641;0,005
16,651;0,004
16,661;0,002
16,671;0,005
16,681;0,004
16,691;0,003
16,701;0,004
16,711;0,004
16,721;0,003
16,741;0,005
16,751;0,004
16,761;0,002
