0,001;0
0,011;0,001
0,021;0,009
0,031;0,019
0,041;0,03
0,051;0,04
0,061;0,05
0,071;0,06
0,081;0,071
0,091;0,081
0,101;0,093
0,111;0,106
0,121;0,115
0,131;0,128
0,141;0,136
0,151;0,145
0,161;0,155
0,171;0,166
0,181;0,177
0,191;0,189
0,201;0,198
0,211;0,207
0,221;0,219
0,231;0,232
0,241;0,24
0,251;0,127
0,261;0,021
0,271;0,004
0,281;0,002
0,291;-0,001
0,301;0,004
0,311;0,002
0,321;0,002
0,331;0,002
0,341;0,003
0,351;0,002
0,361;0,003
0,371;0,003
0,381;0,002
0,391;0,001
0,401;0,005
0,411;0,004
0,421;0,001
0,431;0,004
0,441;0,003
0,451;0,003
0,461;0,003
0,471;0,003
0,481;0,001
0,491;0,003
0,501;0,004
0,511;0,004
0,521;0
0,531;0,006
0,541;0,004
0,551;0,005
0,561;0,003
0,571;0,004
0,581;0,002
0,591;0,004
0,601;0,002
0,611;0,004
0,621;0,001
0,631;0,007
0,641;0,004
0,651;0,002
0,661;0,003
0,671;0,005
0,681;0,002
0,691;0,006
0,701;0,002
0,711;0,003
0,721;0,002
0,731;0,004
0,741;0
0,751;0,002
0,761;0,002
0,771;0,004
0,781;0
0,791;0,004
0,801;0,002
0,811;0,002
0,821;0,003
0,831;0,002
0,841;0
0,851;0,003
0,861;0,003
0,871;0,002
0,881;0,002
0,891;0,004
0,901;0,003
0,911;0,001
0,921;0,002
0,931;0,003
0,941;0
0,951;0,004
0,961;0,002
0,971;0,003
0,981;0,002
0,991;0,003
1,001;0,002
1,011;0,002
1,021;0,005
1,031;0,004
1,041;0
1,051;0,005
1,061;0,002
1,071;0,002
1,081;0,003
1,091;0,003
1,101;0,002
1,111;0,003
1,121;0,003
1,131;0,002
1,141;0
1,151;0,005
1,161;0,003
1,171;0,001
1,181;0,004
1,191;0,003
1,201;0,004
1,211;0,004
1,221;0,003
1,231;0,002
1,241;0,003
1,251;0,005
1,261;0,004
1,271;0
1,281;0,006
1,291;0,004
